parameter_id,model_id,formula_id,symbol,name,category,data_type,unit,default_value,initial_or_prior_value,active_value,weight,weight_group,weight_group_target,weight_group_tolerance,min_value,max_value,formula_or_transform,source_or_rationale,calibration_method,sensitivity,code_ref,config_ref,test_ref,status,fact_level,unknown_task_ids,parameter_version,last_updated,source_selector,extracted_value,last_verified_commit,verified_at,evidence_hash,semantic_status,semantic_review_task_ids
PARAM-030,MOD-001,FORM-001,ENH_TREND_HOLD_BUFFER,Enhanced trend hold sell buffer,strategy_default,float,mixed,0.05,0.05,0.05,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-001,UNKNOWN; resolve in TASK-EVA-B-001,High,EVA_OS/src/quantlab/strategies/behavioral/alipay.py:163,NOT_APPLICABLE,EVA_OS/tests/test_alipay_strategy.py; EVA_OS/tests/test_strategy_profiles.py,active,EXTRACTED,TASK-EVA-B-001,param-profile-20260620,2026-06-20,python_ast_method_default:EVA_OS/src/quantlab/strategies/behavioral/alipay.py::AlipayEnhancedStrategy.__init__.trend_hold_buffer,0.05,529fd458559db35d3212a0c520de4b2ed4d3882b,2026-06-21T00:00:00+10:00,sha256:441cbbd83d201618a324c723431dbfd1c4405b77634f0960bfa84fda0530b732,MACHINE_VERIFIED,
PARAM-031,MOD-002,FORM-002,INITIAL_CASH,Backtest initial cash,backtest_config,float,mixed,100000.0,100000.0,100000.0,NOT_APPLICABLE,,,,0,NOT_APPLICABLE,literal/default,EXTRACTED from code default or literal rule,NOT_APPLICABLE direct deterministic rule,High,EVA_OS/src/quantlab/backtest/engine.py:15,NOT_APPLICABLE,EVA_OS/tests/test_backtest.py,active,EXTRACTED,,param-profile-20260620,2026-06-20,python_ast_attr:EVA_OS/src/quantlab/backtest/engine.py::BacktestConfig.initial_cash,100000,529fd458559db35d3212a0c520de4b2ed4d3882b,2026-06-21T00:00:00+10:00,sha256:018dc25285a8644ccd3eeec084586081a6e909ce4f15274c1cad424b48b0a9b2,MACHINE_VERIFIED,
PARAM-032,MOD-002,FORM-002,COMMISSION_RATE,Commission rate,backtest_config,float,mixed,0.001,0.001,0.001,NOT_APPLICABLE,,,,0,1,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-001,UNKNOWN; resolve in TASK-EVA-B-001,High,EVA_OS/src/quantlab/backtest/engine.py:16,NOT_APPLICABLE,EVA_OS/tests/test_backtest.py,active,EXTRACTED,TASK-EVA-B-001,param-profile-20260620,2026-06-20,python_ast_attr:EVA_OS/src/quantlab/backtest/engine.py::BacktestConfig.commission_rate,0.001,529fd458559db35d3212a0c520de4b2ed4d3882b,2026-06-21T00:00:00+10:00,sha256:6ba41783ef8e9667b98968633090c4066ebb27697653f8ca229bf2d1f3804b17,MACHINE_VERIFIED,
PARAM-033,MOD-002,FORM-002,MIN_COMMISSION,Minimum commission,backtest_config,float,mixed,0.0,0.0,0.0,NOT_APPLICABLE,,,,0,NOT_APPLICABLE,literal/default,EXTRACTED from code default or literal rule,NOT_APPLICABLE direct deterministic rule,High,EVA_OS/src/quantlab/backtest/engine.py:17,NOT_APPLICABLE,EVA_OS/tests/test_backtest.py,active,EXTRACTED,,param-profile-20260620,2026-06-20,python_ast_attr:EVA_OS/src/quantlab/backtest/engine.py::BacktestConfig.min_commission,0,529fd458559db35d3212a0c520de4b2ed4d3882b,2026-06-21T00:00:00+10:00,sha256:8723face0651ee6da96f6bcd664fe5950b610b1e0a8115cb3b8dfce86922a018,MACHINE_VERIFIED,
PARAM-034,MOD-002,FORM-002,SLIPPAGE_BPS,Slippage basis points,backtest_config,float,mixed,5.0,5.0,5.0,NOT_APPLICABLE,,,,0,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-001,UNKNOWN; resolve in TASK-EVA-B-001,High,EVA_OS/src/quantlab/backtest/engine.py:18,NOT_APPLICABLE,EVA_OS/tests/test_backtest.py,active,EXTRACTED,TASK-EVA-B-001,param-profile-20260620,2026-06-20,python_ast_attr:EVA_OS/src/quantlab/backtest/engine.py::BacktestConfig.slippage_bps,5,529fd458559db35d3212a0c520de4b2ed4d3882b,2026-06-21T00:00:00+10:00,sha256:d12897d26ab455435471955ce3681e962238b0303d32b4e6bb8272a1b6c03e02,MACHINE_VERIFIED,
PARAM-035,MOD-002,FORM-002,MARKET_IMPACT_BPS,Market impact basis points,backtest_config,float,mixed,0.0,0.0,0.0,NOT_APPLICABLE,,,,0,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-001,UNKNOWN; resolve in TASK-EVA-B-001,High,EVA_OS/src/quantlab/backtest/engine.py:19,NOT_APPLICABLE,EVA_OS/tests/test_backtest.py,active,EXTRACTED,TASK-EVA-B-001,param-profile-20260620,2026-06-20,python_ast_attr:EVA_OS/src/quantlab/backtest/engine.py::BacktestConfig.market_impact_bps,0,529fd458559db35d3212a0c520de4b2ed4d3882b,2026-06-21T00:00:00+10:00,sha256:c596c3d1b1135a2d097ae7ed4f295e676cf243f9db6866d17524345ab54e91de,MACHINE_VERIFIED,
PARAM-036,MOD-002,FORM-002,ALLOW_SHORT,Allow short flag,backtest_config,bool,mixed,False,False,False,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,EXTRACTED from code default or literal rule,NOT_APPLICABLE direct deterministic rule,High,EVA_OS/src/quantlab/backtest/engine.py:20,NOT_APPLICABLE,EVA_OS/tests/test_backtest.py,active,EXTRACTED,,param-profile-20260620,2026-06-20,python_ast_attr:EVA_OS/src/quantlab/backtest/engine.py::BacktestConfig.allow_short,false,529fd458559db35d3212a0c520de4b2ed4d3882b,2026-06-21T00:00:00+10:00,sha256:ab72221c1cbb6a7ed2e93a9d18d677700c3a5f848617d6db3851061f790f7172,MACHINE_VERIFIED,
PARAM-037,MOD-002,FORM-002,ANNUALIZATION,Trading periods annualization,backtest_config,int,mixed,252,252,252,NOT_APPLICABLE,,,,1,NOT_APPLICABLE,literal/default,EXTRACTED from code default or literal rule,NOT_APPLICABLE direct deterministic rule,High,EVA_OS/src/quantlab/backtest/engine.py:21,NOT_APPLICABLE,EVA_OS/tests/test_backtest.py,active,EXTRACTED,,param-profile-20260620,2026-06-20,python_ast_attr:EVA_OS/src/quantlab/backtest/engine.py::BacktestConfig.annualization,252,529fd458559db35d3212a0c520de4b2ed4d3882b,2026-06-21T00:00:00+10:00,sha256:52a4f64e014af2cfddda09d84333b7f0a923061a982067c47a62ee7d5ec26e5b,MACHINE_VERIFIED,
PARAM-038,MOD-002,FORM-002,LOOKAHEAD_SHIFT,Execution signal lag bars,backtest_config,int,mixed,1,1,1,NOT_APPLICABLE,,,,1,1,literal/default,EXTRACTED from code default or literal rule,NOT_APPLICABLE direct deterministic rule,High,EVA_OS/src/quantlab/backtest/engine.py:52,NOT_APPLICABLE,EVA_OS/tests/test_backtest.py,active,EXTRACTED,,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-039,MOD-002,FORM-002,TRADE_EPSILON,Minimum trade absolute value threshold,backtest_config,float,mixed,1e-08,1e-08,1e-08,NOT_APPLICABLE,,,,0,NOT_APPLICABLE,literal/default,EXTRACTED from code default or literal rule,NOT_APPLICABLE direct deterministic rule,High,EVA_OS/src/quantlab/backtest/engine.py:72,NOT_APPLICABLE,EVA_OS/tests/test_backtest.py,active,EXTRACTED,,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-040,MOD-002,FORM-002,BPS_DENOMINATOR,Basis point denominator,backtest_config,int,mixed,10000,10000,10000,NOT_APPLICABLE,,,,10000,10000,literal/default,EXTRACTED from code default or literal rule,NOT_APPLICABLE direct deterministic rule,High,EVA_OS/src/quantlab/backtest/engine.py:75,NOT_APPLICABLE,EVA_OS/tests/test_backtest.py,active,EXTRACTED,,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-041,MOD-003,FORM-003,MAX_DRAWDOWN_LIMIT,Max drawdown breach limit,risk_gate,float,score/ratio,-0.25,-0.25,-0.25,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-002,UNKNOWN; resolve in TASK-EVA-B-002,High,EVA_OS/src/quantlab/risk/gates.py:22,NOT_APPLICABLE,EVA_OS/tests/test_risk_gates.py,active,EXTRACTED,TASK-EVA-B-002,param-profile-20260620,2026-06-20,python_ast_default:EVA_OS/src/quantlab/risk/gates.py::evaluate_research_risk_gates.max_drawdown_limit,-0.25,529fd458559db35d3212a0c520de4b2ed4d3882b,2026-06-21T00:00:00+10:00,sha256:674594834ff9b895655c55fffb50807b96d4e45e476b1e78a5633fad8a56777b,MACHINE_VERIFIED,
PARAM-042,MOD-003,FORM-003,MAX_COST_RATIO,Max cost ratio,risk_gate,float,score/ratio,0.08,0.08,0.08,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-002,UNKNOWN; resolve in TASK-EVA-B-002,High,EVA_OS/src/quantlab/risk/gates.py:23,NOT_APPLICABLE,EVA_OS/tests/test_risk_gates.py,active,EXTRACTED,TASK-EVA-B-002,param-profile-20260620,2026-06-20,python_ast_default:EVA_OS/src/quantlab/risk/gates.py::evaluate_research_risk_gates.max_cost_ratio,0.08,529fd458559db35d3212a0c520de4b2ed4d3882b,2026-06-21T00:00:00+10:00,sha256:acc61484fc06d4ebfdf7f46bfa0ea7e13f7ab26195b9f2f6693565b3d6f77fc4,MACHINE_VERIFIED,
PARAM-043,MOD-003,FORM-003,MISSING_DATA_SCORE,Missing data score,risk_gate,int,score/ratio,2,2,2,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-002,UNKNOWN; resolve in TASK-EVA-B-002,High,EVA_OS/src/quantlab/risk/gates.py:41,NOT_APPLICABLE,EVA_OS/tests/test_risk_gates.py,active,EXTRACTED,TASK-EVA-B-002,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-044,MOD-003,FORM-003,BAD_DATA_SCORE,Bad data score,risk_gate,int,score/ratio,3,3,3,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-002,UNKNOWN; resolve in TASK-EVA-B-002,High,EVA_OS/src/quantlab/risk/gates.py:46,NOT_APPLICABLE,EVA_OS/tests/test_risk_gates.py,active,EXTRACTED,TASK-EVA-B-002,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-045,MOD-003,FORM-003,NON_POSITIVE_RETURN_SCORE,Non-positive return score,risk_gate,int,score/ratio,3,3,3,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-002,UNKNOWN; resolve in TASK-EVA-B-002,High,EVA_OS/src/quantlab/risk/gates.py:51,NOT_APPLICABLE,EVA_OS/tests/test_risk_gates.py,active,EXTRACTED,TASK-EVA-B-002,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-046,MOD-003,FORM-003,DRAWDOWN_BREACH_SCORE,Drawdown breach score,risk_gate,int,score/ratio,3,3,3,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-002,UNKNOWN; resolve in TASK-EVA-B-002,High,EVA_OS/src/quantlab/risk/gates.py:56,NOT_APPLICABLE,EVA_OS/tests/test_risk_gates.py,active,EXTRACTED,TASK-EVA-B-002,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-047,MOD-003,FORM-003,COST_BREACH_SCORE,Cost breach score,risk_gate,int,score/ratio,2,2,2,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-002,UNKNOWN; resolve in TASK-EVA-B-002,High,EVA_OS/src/quantlab/risk/gates.py:61,NOT_APPLICABLE,EVA_OS/tests/test_risk_gates.py,active,EXTRACTED,TASK-EVA-B-002,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-048,MOD-003,FORM-003,STABILITY_REVIEW_SCORE,Stability review score,risk_gate,int,score/ratio,2,2,2,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-002,UNKNOWN; resolve in TASK-EVA-B-002,High,EVA_OS/src/quantlab/risk/gates.py:71,NOT_APPLICABLE,EVA_OS/tests/test_risk_gates.py,active,EXTRACTED,TASK-EVA-B-002,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-049,MOD-003,FORM-003,TRAIN_FAILED_SCORE,Train-test failed score,risk_gate,int,score/ratio,3,3,3,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-002,UNKNOWN; resolve in TASK-EVA-B-002,High,EVA_OS/src/quantlab/risk/gates.py:81,NOT_APPLICABLE,EVA_OS/tests/test_risk_gates.py,active,EXTRACTED,TASK-EVA-B-002,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-050,MOD-003,FORM-003,TRAIN_WATCH_SCORE,Train-test watch score,risk_gate,int,score/ratio,1,1,1,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-002,UNKNOWN; resolve in TASK-EVA-B-002,High,EVA_OS/src/quantlab/risk/gates.py:85,NOT_APPLICABLE,EVA_OS/tests/test_risk_gates.py,active,EXTRACTED,TASK-EVA-B-002,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-051,MOD-003,FORM-003,WALK_FAILED_SCORE,Walk-forward failed score,risk_gate,int,score/ratio,6,6,6,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-002,UNKNOWN; resolve in TASK-EVA-B-002,High,EVA_OS/src/quantlab/risk/gates.py:95,NOT_APPLICABLE,EVA_OS/tests/test_risk_gates.py,active,EXTRACTED,TASK-EVA-B-002,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-052,MOD-003,FORM-003,SCORE_DO_NOT_USE,DoNotUse score threshold,risk_gate,int,score/ratio,6,6,6,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-002,UNKNOWN; resolve in TASK-EVA-B-002,High,EVA_OS/src/quantlab/risk/gates.py:95,NOT_APPLICABLE,EVA_OS/tests/test_risk_gates.py,active,EXTRACTED,TASK-EVA-B-002,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-053,MOD-004,FORM-004,STATUS_CONTINUE_THRESHOLD,ContinueResearch score threshold,decision_quality,int,score/threshold,80,80,80,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-002,UNKNOWN; resolve in TASK-EVA-B-002,High,EVA_OS/src/quantlab/risk/decision_quality.py:231,NOT_APPLICABLE,EVA_OS/tests/test_decision_quality.py,active,EXTRACTED,TASK-EVA-B-002,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-054,MOD-004,FORM-004,STATUS_WATCH_THRESHOLD,WatchOnly score threshold,decision_quality,int,score/threshold,60,60,60,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-002,UNKNOWN; resolve in TASK-EVA-B-002,High,EVA_OS/src/quantlab/risk/decision_quality.py:231,NOT_APPLICABLE,EVA_OS/tests/test_decision_quality.py,active,EXTRACTED,TASK-EVA-B-002,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-055,MOD-004,FORM-004,STATUS_NEEDS_MORE_THRESHOLD,NeedsMoreEvidence score threshold,decision_quality,int,score/threshold,40,40,40,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-002,UNKNOWN; resolve in TASK-EVA-B-002,High,EVA_OS/src/quantlab/risk/decision_quality.py:231,NOT_APPLICABLE,EVA_OS/tests/test_decision_quality.py,active,EXTRACTED,TASK-EVA-B-002,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-056,MOD-004,FORM-004,THESIS_MISSING_SCORE,Thesis missing dimension score,decision_quality,int,score/threshold,4,4,4,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-002,UNKNOWN; resolve in TASK-EVA-B-002,High,EVA_OS/src/quantlab/risk/decision_quality.py:82,NOT_APPLICABLE,EVA_OS/tests/test_decision_quality.py,active,EXTRACTED,TASK-EVA-B-002,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-057,MOD-004,FORM-004,THESIS_PRESENT_SCORE,Thesis present dimension score,decision_quality,int,score/threshold,8,8,8,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-002,UNKNOWN; resolve in TASK-EVA-B-002,High,EVA_OS/src/quantlab/risk/decision_quality.py:82,NOT_APPLICABLE,EVA_OS/tests/test_decision_quality.py,active,EXTRACTED,TASK-EVA-B-002,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-058,MOD-004,FORM-004,EVIDENCE_PASS_SCORE,Evidence pass dimension score,decision_quality,int,score/threshold,9,9,9,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-002,UNKNOWN; resolve in TASK-EVA-B-002,High,EVA_OS/src/quantlab/risk/decision_quality.py:102,NOT_APPLICABLE,EVA_OS/tests/test_decision_quality.py,active,EXTRACTED,TASK-EVA-B-002,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-059,MOD-004,FORM-004,RISK_CONTINUE_SCORE,Risk continue score,decision_quality,int,score/threshold,9,9,9,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-002,UNKNOWN; resolve in TASK-EVA-B-002,High,EVA_OS/src/quantlab/risk/decision_quality.py:117,NOT_APPLICABLE,EVA_OS/tests/test_decision_quality.py,active,EXTRACTED,TASK-EVA-B-002,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-060,MOD-004,FORM-004,RISK_REVIEW_SCORE,Risk review score,decision_quality,int,score/threshold,6,6,6,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-002,UNKNOWN; resolve in TASK-EVA-B-002,High,EVA_OS/src/quantlab/risk/decision_quality.py:117,NOT_APPLICABLE,EVA_OS/tests/test_decision_quality.py,active,EXTRACTED,TASK-EVA-B-002,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-061,MOD-004,FORM-004,ALLOW_SHORT_SCORE,Allow short penalty score,decision_quality,int,score/threshold,4,4,4,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-002,UNKNOWN; resolve in TASK-EVA-B-002,High,EVA_OS/src/quantlab/risk/decision_quality.py:140,NOT_APPLICABLE,EVA_OS/tests/test_decision_quality.py,active,EXTRACTED,TASK-EVA-B-002,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-062,MOD-004,FORM-004,MAX_WEIGHT_REVIEW_THRESHOLD,Max actual weight review threshold,decision_quality,float,score/threshold,1.2,1.2,1.2,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-002,UNKNOWN; resolve in TASK-EVA-B-002,High,EVA_OS/src/quantlab/risk/decision_quality.py:144,NOT_APPLICABLE,EVA_OS/tests/test_decision_quality.py,active,EXTRACTED,TASK-EVA-B-002,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-063,MOD-004,FORM-004,ALIPAY_IMPULSE_SCORE,Alipay impulse dimension score,decision_quality,int,score/threshold,6,6,6,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-002,UNKNOWN; resolve in TASK-EVA-B-002,High,EVA_OS/src/quantlab/risk/decision_quality.py:155,NOT_APPLICABLE,EVA_OS/tests/test_decision_quality.py,active,EXTRACTED,TASK-EVA-B-002,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-064,MOD-004,FORM-004,OTHER_IMPULSE_SCORE,Other strategy impulse dimension score,decision_quality,int,score/threshold,7,7,7,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-002,UNKNOWN; resolve in TASK-EVA-B-002,High,EVA_OS/src/quantlab/risk/decision_quality.py:155,NOT_APPLICABLE,EVA_OS/tests/test_decision_quality.py,active,EXTRACTED,TASK-EVA-B-002,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-065,MOD-004,FORM-004,LIQUIDITY_COST_RATIO_THRESHOLD,Liquidity cost ratio threshold,decision_quality,float,score/threshold,0.08,0.08,0.08,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-002,UNKNOWN; resolve in TASK-EVA-B-002,High,EVA_OS/src/quantlab/risk/decision_quality.py:180,NOT_APPLICABLE,EVA_OS/tests/test_decision_quality.py,active,EXTRACTED,TASK-EVA-B-002,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-066,MOD-004,FORM-004,VALIDATION_MISSING_SCORE,Validation missing score,decision_quality,int,score/threshold,4,4,4,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-002,UNKNOWN; resolve in TASK-EVA-B-002,High,EVA_OS/src/quantlab/risk/decision_quality.py:213,NOT_APPLICABLE,EVA_OS/tests/test_decision_quality.py,active,EXTRACTED,TASK-EVA-B-002,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-067,MOD-004,FORM-004,VALIDATION_WATCH_SCORE,Validation watch score,decision_quality,int,score/threshold,6,6,6,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-002,UNKNOWN; resolve in TASK-EVA-B-002,High,EVA_OS/src/quantlab/risk/decision_quality.py:223,NOT_APPLICABLE,EVA_OS/tests/test_decision_quality.py,active,EXTRACTED,TASK-EVA-B-002,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-068,MOD-004,FORM-004,VALIDATION_PASS_SCORE,Validation pass score,decision_quality,int,score/threshold,9,9,9,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-002,UNKNOWN; resolve in TASK-EVA-B-002,High,EVA_OS/src/quantlab/risk/decision_quality.py:227,NOT_APPLICABLE,EVA_OS/tests/test_decision_quality.py,active,EXTRACTED,TASK-EVA-B-002,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-069,MOD-005,FORM-005,CROSS_TOLERANCE_PCT,Cross-source close tolerance,data_validation,float,mixed,0.01,0.01,0.01,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-003,UNKNOWN; resolve in TASK-EVA-B-003,High,EVA_OS/src/quantlab/data/validation.py:37,NOT_APPLICABLE,EVA_OS/tests/test_data_quality.py; EVA_OS/tests/test_validation_execution.py,active,EXTRACTED,TASK-EVA-B-003,param-profile-20260620,2026-06-20,python_ast_default:EVA_OS/src/quantlab/data/validation.py::validate_close_across_sources.tolerance_pct,0.01,529fd458559db35d3212a0c520de4b2ed4d3882b,2026-06-21T00:00:00+10:00,sha256:62f61800877df738aac7c9f3d8d4192922236795ba26036c51708a33d2fa7811,MACHINE_VERIFIED,
PARAM-070,MOD-005,FORM-005,MIN_PROVIDER_COUNT,Minimum provider count,data_validation,int,mixed,2,2,2,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,EXTRACTED from code default or literal rule,NOT_APPLICABLE direct deterministic rule,High,EVA_OS/src/quantlab/data/validation.py:39,NOT_APPLICABLE,EVA_OS/tests/test_data_quality.py; EVA_OS/tests/test_validation_execution.py,active,EXTRACTED,,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-071,MOD-005,FORM-005,DUPLICATE_DATETIME_MAX,Duplicate datetime maximum,data_validation,int,mixed,0,0,0,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,EXTRACTED from code default or literal rule,NOT_APPLICABLE direct deterministic rule,High,EVA_OS/src/quantlab/data/quality.py:44,NOT_APPLICABLE,EVA_OS/tests/test_data_quality.py; EVA_OS/tests/test_validation_execution.py,active,EXTRACTED,,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
