parameter_id,model_id,formula_id,symbol,name,category,data_type,unit,default_value,initial_or_prior_value,active_value,weight,weight_group,weight_group_target,weight_group_tolerance,min_value,max_value,formula_or_transform,source_or_rationale,calibration_method,sensitivity,code_ref,config_ref,test_ref,status,fact_level,unknown_task_ids,parameter_version,last_updated,source_selector,extracted_value,last_verified_commit,verified_at,evidence_hash,semantic_status,semantic_review_task_ids
PARAM-034,MOD-004,FORM-004,machining_precision_normal_score,machining precision normal score,formula_constant,float,points,5,NOT_APPLICABLE - no separate prior evidenced,5,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,FORM-004,EXTRACTED from code/config default,UNKNOWN (TASK-OPME-B-001: engineering calibration source not evidenced),High,OpMe_System/backend/app/services/analysis.py:275,NOT_APPLICABLE,OpMe_System/backend/tests/test_analysis.py:5,active,UNKNOWN,TASK-OPME-B-001,opme-rules-v0,2026-06-20,python_ast_literal:OpMe_System/backend/app/services/analysis.py:275:4,5,1fa711b5f480c78b2421d63bd9183939022d9ca0,2026-06-21T13:31:42Z,sha256:ef98e94828abb6f8d4309be6a62c15f7a21ab147361850f54146906b393b0ae6,MACHINE_VERIFIED,
PARAM-035,MOD-004,FORM-004,machining_size_scale,machining size scale,formula_constant,float,mm,10000,NOT_APPLICABLE - no separate prior evidenced,10000,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,FORM-004,EXTRACTED from code/config default,UNKNOWN (TASK-OPME-B-001: engineering calibration source not evidenced),High,OpMe_System/backend/app/services/analysis.py:276,NOT_APPLICABLE,OpMe_System/backend/tests/test_analysis.py:5,active,UNKNOWN,TASK-OPME-B-001,opme-rules-v0,2026-06-20,python_ast_literal:OpMe_System/backend/app/services/analysis.py:276:3,10000,1fa711b5f480c78b2421d63bd9183939022d9ca0,2026-06-21T13:31:42Z,sha256:d132bc61167504b1e41971aa613dc8f4bb455a66138d5bfbc43d2003e03e1ec8,MACHINE_VERIFIED,
PARAM-036,MOD-004,FORM-004,machining_size_cap,machining size cap,formula_constant,float,points,35,NOT_APPLICABLE - no separate prior evidenced,35,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,FORM-004,EXTRACTED from code/config default,UNKNOWN (TASK-OPME-B-001: engineering calibration source not evidenced),High,OpMe_System/backend/app/services/analysis.py:276,NOT_APPLICABLE,OpMe_System/backend/tests/test_analysis.py:5,active,UNKNOWN,TASK-OPME-B-001,opme-rules-v0,2026-06-20,python_ast_literal:OpMe_System/backend/app/services/analysis.py:276:1,35,1fa711b5f480c78b2421d63bd9183939022d9ca0,2026-06-21T13:31:42Z,sha256:09bd41379d77613c9b649447959e6e5ba22c6bb174f775522cd5a24c23fac05f,MACHINE_VERIFIED,
PARAM-037,MOD-004,FORM-004,machining_material_special_score,machining material special score,formula_constant,float,points,20,NOT_APPLICABLE - no separate prior evidenced,20,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,FORM-004,EXTRACTED from code/config default,UNKNOWN (TASK-OPME-B-001: engineering calibration source not evidenced),High,OpMe_System/backend/app/services/analysis.py:277,NOT_APPLICABLE,OpMe_System/backend/tests/test_analysis.py:5,active,UNKNOWN,TASK-OPME-B-001,opme-rules-v0,2026-06-20,python_ast_literal:OpMe_System/backend/app/services/analysis.py:277:1,20,1fa711b5f480c78b2421d63bd9183939022d9ca0,2026-06-21T13:31:42Z,sha256:fa7acdacb4769bb73029d56ea87aeace5ec784a96db213140dc85da592161966,MACHINE_VERIFIED,
PARAM-038,MOD-004,FORM-004,machining_material_default_score,machining material default score,formula_constant,float,points,10,NOT_APPLICABLE - no separate prior evidenced,10,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,FORM-004,EXTRACTED from code/config default,UNKNOWN (TASK-OPME-B-001: engineering calibration source not evidenced),High,OpMe_System/backend/app/services/analysis.py:277,NOT_APPLICABLE,OpMe_System/backend/tests/test_analysis.py:5,active,UNKNOWN,TASK-OPME-B-001,opme-rules-v0,2026-06-20,python_ast_literal:OpMe_System/backend/app/services/analysis.py:277:2,10,1fa711b5f480c78b2421d63bd9183939022d9ca0,2026-06-21T13:31:42Z,sha256:1cc20e1c4a77011be30e5411c71b29b3df338a26337aca7aecb8b1feca7072f6,MACHINE_VERIFIED,
PARAM-039,MOD-005,FORM-005,other_default_risk_score,other default risk score,formula_constant,float,points,25,NOT_APPLICABLE - no separate prior evidenced,25,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,FORM-005,EXTRACTED from code/config default,UNKNOWN (TASK-OPME-B-001: engineering calibration source not evidenced),High,OpMe_System/backend/app/services/analysis.py:339,NOT_APPLICABLE,OpMe_System/backend/tests/test_analysis.py:5,active,UNKNOWN,TASK-OPME-B-001,opme-rules-v0,2026-06-20,python_ast_literal:OpMe_System/backend/app/services/analysis.py:339:1,25,1fa711b5f480c78b2421d63bd9183939022d9ca0,2026-06-21T13:31:42Z,sha256:0bb5a9aa1edd924f3c0b88d5a97d9a958b641a7b81660b04c1c35c6dd42ecc3a,MACHINE_VERIFIED,
PARAM-040,MOD-006,FORM-006,risk_critical_threshold,risk critical threshold,formula_constant,float,points,75,NOT_APPLICABLE - no separate prior evidenced,75,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,FORM-006,EXTRACTED from code/config default,UNKNOWN (TASK-OPME-B-001: engineering calibration source not evidenced),High,OpMe_System/backend/app/services/analysis.py:17,NOT_APPLICABLE,OpMe_System/backend/tests/test_analysis.py:5,active,UNKNOWN,TASK-OPME-B-001,opme-rules-v0,2026-06-20,python_ast_literal:OpMe_System/backend/app/services/analysis.py:17:1,75,1fa711b5f480c78b2421d63bd9183939022d9ca0,2026-06-21T13:31:42Z,sha256:414aa27f95c1aff83046cec308ac62976a639d90ad03d81f2d1d528bc576293b,MACHINE_VERIFIED,
PARAM-041,MOD-006,FORM-006,risk_warning_threshold,risk warning threshold,formula_constant,float,points,40,NOT_APPLICABLE - no separate prior evidenced,40,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,FORM-006,EXTRACTED from code/config default,UNKNOWN (TASK-OPME-B-001: engineering calibration source not evidenced),High,OpMe_System/backend/app/services/analysis.py:19,NOT_APPLICABLE,OpMe_System/backend/tests/test_analysis.py:5,active,UNKNOWN,TASK-OPME-B-001,opme-rules-v0,2026-06-20,python_ast_literal:OpMe_System/backend/app/services/analysis.py:19:1,40,1fa711b5f480c78b2421d63bd9183939022d9ca0,2026-06-21T13:31:42Z,sha256:e109a1abd3cc8adfa9ec51c162149cedf60bfacfedc47611e1f38043cc405eea,MACHINE_VERIFIED,
PARAM-042,MOD-006,FORM-006,risk_score_cap,risk score cap,formula_constant,float,points,100,NOT_APPLICABLE - no separate prior evidenced,100,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,FORM-006,EXTRACTED from code/config default,UNKNOWN (TASK-OPME-B-001: engineering calibration source not evidenced),High,OpMe_System/backend/app/services/analysis.py:72,NOT_APPLICABLE,OpMe_System/backend/tests/test_analysis.py:5,active,UNKNOWN,TASK-OPME-B-001,opme-rules-v0,2026-06-20,python_ast_literal:OpMe_System/backend/app/services/analysis.py:73:1,100,1fa711b5f480c78b2421d63bd9183939022d9ca0,2026-06-21T13:31:42Z,sha256:ad9c4cc3867290e0885b67e40fb02e51c74ae196743d8998f2bfa987fc8f0cb5,MACHINE_VERIFIED,
PARAM-043,MOD-007,FORM-007,router_temperature,router temperature,runtime_parameter,float,LLM temperature,0.2,NOT_APPLICABLE - no separate prior evidenced,0.2,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,FORM-007,EXTRACTED from code/config default,NOT_APPLICABLE - code/config rule,Medium,OpMe_System/backend/app/services/model_router.py:47,NOT_APPLICABLE,OpMe_System/backend/tests/test_analysis.py:5,active,EXTRACTED,,opme-rules-v0,2026-06-20,python_ast_literal:OpMe_System/backend/app/services/model_router.py:47:2,0.2,1fa711b5f480c78b2421d63bd9183939022d9ca0,2026-06-21T13:31:42Z,sha256:81d3233df82a7a3d0e78f4a0945d1366ea495dba9373ccab24f2e72cb32e3dc8,MACHINE_VERIFIED,
PARAM-044,MOD-007,FORM-007,router_timeout_seconds,router timeout seconds,runtime_parameter,float,seconds,20,NOT_APPLICABLE - no separate prior evidenced,20,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,FORM-007,EXTRACTED from code/config default,NOT_APPLICABLE - code/config rule,Medium,OpMe_System/backend/app/services/model_router.py:49,NOT_APPLICABLE,OpMe_System/backend/tests/test_analysis.py:5,active,EXTRACTED,,opme-rules-v0,2026-06-20,python_ast_literal:OpMe_System/backend/app/services/model_router.py:49:1,20,1fa711b5f480c78b2421d63bd9183939022d9ca0,2026-06-21T13:31:42Z,sha256:335a9467a0c98efd830eb4b1998447c1599f5d761653e3f7053c4b416802726c,MACHINE_VERIFIED,
PARAM-045,MOD-007,FORM-007,provider_deepseek_priority,provider deepseek priority,routing_priority,float,priority,10,NOT_APPLICABLE - no separate prior evidenced,10,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,FORM-007,EXTRACTED from code/config default,NOT_APPLICABLE - code/config rule,Medium,OpMe_System/backend/app/services/db.py:116,OpMe_System/backend/app/services/db.py:109,OpMe_System/backend/tests/test_api.py:31,active,EXTRACTED,,opme-rules-v0,2026-06-20,python_ast_literal:OpMe_System/backend/app/services/db.py:116:4,10,1fa711b5f480c78b2421d63bd9183939022d9ca0,2026-06-21T13:31:42Z,sha256:8909e9d5b854c6e6c696fd2e706d003700b39362aca36bb35f357e97d0461fca,MACHINE_VERIFIED,
PARAM-046,MOD-007,FORM-007,provider_qwen_priority,provider qwen priority,routing_priority,float,priority,20,NOT_APPLICABLE - no separate prior evidenced,20,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,FORM-007,EXTRACTED from code/config default,NOT_APPLICABLE - code/config rule,Medium,OpMe_System/backend/app/services/db.py:117,OpMe_System/backend/app/services/db.py:109,OpMe_System/backend/tests/test_api.py:31,active,EXTRACTED,,opme-rules-v0,2026-06-20,python_ast_literal:OpMe_System/backend/app/services/db.py:117:4,20,1fa711b5f480c78b2421d63bd9183939022d9ca0,2026-06-21T13:31:42Z,sha256:f574e58f2f5faf9efcc134ef1399125454247b53d104a24ad679f3329d1c0900,MACHINE_VERIFIED,
PARAM-047,MOD-007,FORM-007,provider_doubao_priority,provider doubao priority,routing_priority,float,priority,30,NOT_APPLICABLE - no separate prior evidenced,30,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,FORM-007,EXTRACTED from code/config default,NOT_APPLICABLE - code/config rule,Medium,OpMe_System/backend/app/services/db.py:118,OpMe_System/backend/app/services/db.py:109,OpMe_System/backend/tests/test_api.py:31,active,EXTRACTED,,opme-rules-v0,2026-06-20,python_ast_literal:OpMe_System/backend/app/services/db.py:118:4,30,1fa711b5f480c78b2421d63bd9183939022d9ca0,2026-06-21T13:31:42Z,sha256:cbda4fd28a3089932bebf0b0bf7ca87e4f5997c4379a026fbf0b5d4dc5f2cbc9,MACHINE_VERIFIED,
PARAM-048,MOD-007,FORM-007,provider_default_enabled,provider default enabled,routing_flag,float,boolean int,0,NOT_APPLICABLE - no separate prior evidenced,0,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,FORM-007,EXTRACTED from code/config default,NOT_APPLICABLE - code/config rule,Medium,OpMe_System/backend/app/services/db.py:113,OpMe_System/backend/app/services/db.py:109,OpMe_System/backend/tests/test_analysis.py:5,active,EXTRACTED,,opme-rules-v0,2026-06-20,"text_regex:OpMe_System/backend/app/services/db.py::VALUES \(\?, \?, \?, \'\', (0), \?, \?\)",0,1fa711b5f480c78b2421d63bd9183939022d9ca0,2026-06-21T13:31:42Z,sha256:3db6d263ffcc471114daa26a4978eca7c66ad2f48dcc11d99369d8fe939f1a37,MACHINE_VERIFIED,
PARAM-049,MOD-007,FORM-007,offline_fallback_provider,offline fallback provider,fallback,string,provider label,offline_rules,NOT_APPLICABLE - no separate prior evidenced,offline_rules,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,FORM-007,EXTRACTED from code/config default,NOT_APPLICABLE - code/config rule,Medium,OpMe_System/backend/app/services/model_router.py:20,NOT_APPLICABLE,OpMe_System/backend/tests/test_analysis.py:20,active,EXTRACTED,,opme-rules-v0,2026-06-20,python_ast_literal:OpMe_System/backend/app/services/model_router.py:20:2,offline_rules,1fa711b5f480c78b2421d63bd9183939022d9ca0,2026-06-21T13:31:42Z,sha256:e694cf25e3fac3b9b712381b5a786d3f5f26f02d2742392c9aae0c58aff98122,MACHINE_VERIFIED,
