main_rel_path,domain,main_size_bytes,main_readability_class,main_signature_category,main_sensitive_skip,wal_present,wal_rel_path,wal_size_bytes,wal_signature_category,shm_present,shm_rel_path,shm_size_bytes,shm_signature_category,complete_wal_shm_pair,schema_opened,message_or_contact_rows_selected
xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/message_1.db-first.material,db_storage/message,782336,wcdb_or_unknown,non_sqlite_header,false,false,,0,not_checked_or_absent,false,,0,not_checked_or_absent,false,false,false
xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/message_2.db,db_storage/message,75390976,encrypted_or_sqlcipher_likely,non_sqlite_header,false,true,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/message_2.db-wal,0,empty_file,true,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/message_2.db-shm,32768,non_sqlite_header,true,false,false
xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/biz_message_1.db-first.material,db_storage/message,86016,wcdb_or_unknown,non_sqlite_header,false,false,,0,not_checked_or_absent,false,,0,not_checked_or_absent,false,false,false
xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/biz_message_0.db-last.material,db_storage/message,110592,wcdb_or_unknown,non_sqlite_header,false,false,,0,not_checked_or_absent,false,,0,not_checked_or_absent,false,false,false
xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/message_4.db-first.material,db_storage/message,593920,wcdb_or_unknown,non_sqlite_header,false,false,,0,not_checked_or_absent,false,,0,not_checked_or_absent,false,false,false
xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/biz_message_3.db-incremental.material,db_storage/message,4096,wcdb_or_unknown,non_sqlite_header,false,false,,0,not_checked_or_absent,false,,0,not_checked_or_absent,false,false,false
xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/favorite/favorite.db,db_storage/favorite,225280,encrypted_or_sqlcipher_likely,non_sqlite_header,false,true,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/favorite/favorite.db-wal,0,empty_file,true,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/favorite/favorite.db-shm,32768,non_sqlite_header,true,false,false
xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/favorite/favorite_fts.db,db_storage/favorite,45056,encrypted_or_sqlcipher_likely,non_sqlite_header,false,true,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/favorite/favorite_fts.db-wal,0,empty_file,true,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/favorite/favorite_fts.db-shm,32768,non_sqlite_header,true,false,false
xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/emoticon/emoticon.db,db_storage/emoticon,385024,encrypted_or_sqlcipher_likely,non_sqlite_header,false,true,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/emoticon/emoticon.db-wal,0,empty_file,true,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/emoticon/emoticon.db-shm,32768,non_sqlite_header,true,false,false
xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/migrate/unspportmsg.db,db_storage/migrate,28672,encrypted_or_sqlcipher_likely,non_sqlite_header,false,true,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/migrate/unspportmsg.db-wal,0,empty_file,true,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/migrate/unspportmsg.db-shm,32768,non_sqlite_header,true,false,false
xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/bizchat/bizchat.db,db_storage/bizchat,28672,encrypted_or_sqlcipher_likely,non_sqlite_header,false,true,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/bizchat/bizchat.db-wal,0,empty_file,true,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/bizchat/bizchat.db-shm,32768,non_sqlite_header,true,false,false
xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/session/session_draft.mmkv.crc,db_storage/session,16384,wcdb_or_unknown,non_sqlite_header,false,false,,0,not_checked_or_absent,false,,0,not_checked_or_absent,false,false,false
xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/session/session_draft.mmkv,db_storage/session,65536,wcdb_or_unknown,non_sqlite_header,false,false,,0,not_checked_or_absent,false,,0,not_checked_or_absent,false,false,false
xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/session/session.db-incremental.material,db_storage/session,4096,wcdb_or_unknown,non_sqlite_header,false,false,,0,not_checked_or_absent,false,,0,not_checked_or_absent,false,false,false
xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/session/session.db-first.material,db_storage/session,4096,wcdb_or_unknown,non_sqlite_header,false,false,,0,not_checked_or_absent,false,,0,not_checked_or_absent,false,false,false
xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/session/session.db-last.material,db_storage/session,4096,wcdb_or_unknown,non_sqlite_header,false,false,,0,not_checked_or_absent,false,,0,not_checked_or_absent,false,false,false
xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/session/session.db,db_storage/session,2203648,encrypted_or_sqlcipher_likely,non_sqlite_header,false,true,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/session/session.db-wal,0,empty_file,true,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/session/session.db-shm,32768,non_sqlite_header,true,false,false
xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/hardlink/hardlink.db,db_storage/hardlink,86016,encrypted_or_sqlcipher_likely,non_sqlite_header,false,true,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/hardlink/hardlink.db-wal,115392,sqlite_wal_header,true,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/hardlink/hardlink.db-shm,32768,non_sqlite_header,true,false,false
xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/head_image/head_image.db,db_storage/head_image,1523712,encrypted_or_sqlcipher_likely,non_sqlite_header,false,true,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/head_image/head_image.db-wal,444992,sqlite_wal_header,true,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/head_image/head_image.db-shm,32768,non_sqlite_header,true,false,false
xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/solitaire/solitaire.db,db_storage/solitaire,4096,encrypted_or_sqlcipher_likely,non_sqlite_header,false,false,,0,not_checked_or_absent,false,,0,not_checked_or_absent,false,false,false
xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/contact/contact_fts.db,db_storage/contact,3035136,encrypted_or_sqlcipher_likely,non_sqlite_header,false,true,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/contact/contact_fts.db-wal,4194304,sqlite_wal_header,true,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/contact/contact_fts.db-shm,32768,non_sqlite_header,true,false,false
xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/contact/contact.db,db_storage/contact,9117696,encrypted_or_sqlcipher_likely,non_sqlite_header,false,true,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/contact/contact.db-wal,4194304,sqlite_wal_header,true,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/contact/contact.db-shm,32768,non_sqlite_header,true,false,false
xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/MMKV/storage_common.crc,db_storage/MMKV,16384,sensitive_skip,not_read_sensitive_skip,true,false,,0,not_checked_or_absent,false,,0,not_checked_or_absent,false,false,false
xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/MMKV/brandprivatemsg@hardcode,db_storage/MMKV,16384,sensitive_skip,not_read_sensitive_skip,true,false,,0,not_checked_or_absent,false,,0,not_checked_or_absent,false,false,false
xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/MMKV/f2641800tinfo.mmkv.crc,db_storage/MMKV,16384,sensitive_skip,not_read_sensitive_skip,true,false,,0,not_checked_or_absent,false,,0,not_checked_or_absent,false,false,false
xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/MMKV/brandprivatemsg@hardcode.crc,db_storage/MMKV,16384,sensitive_skip,not_read_sensitive_skip,true,false,,0,not_checked_or_absent,false,,0,not_checked_or_absent,false,false,false
xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/MMKV/f2641800tinfo.mmkv,db_storage/MMKV,16384,sensitive_skip,not_read_sensitive_skip,true,false,,0,not_checked_or_absent,false,,0,not_checked_or_absent,false,false,false
xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/MMKV/storage_common,db_storage/MMKV,16384,sensitive_skip,not_read_sensitive_skip,true,false,,0,not_checked_or_absent,false,,0,not_checked_or_absent,false,false,false
xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/sns/sns.db,db_storage/sns,126976,encrypted_or_sqlcipher_likely,non_sqlite_header,false,true,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/sns/sns.db-wal,164832,sqlite_wal_header,true,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/sns/sns.db-shm,32768,non_sqlite_header,true,false,false
xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/general/general.db,db_storage/general,4194304,encrypted_or_sqlcipher_likely,non_sqlite_header,false,true,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/general/general.db-wal,2311352,sqlite_wal_header,true,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/general/general.db-shm,32768,non_sqlite_header,true,false,false
xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/message_0.db-incremental.material,db_storage/message,4096,wcdb_or_unknown,non_sqlite_header,false,false,,0,not_checked_or_absent,false,,0,not_checked_or_absent,false,false,false
xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/message_0.db-last.material,db_storage/message,20480,wcdb_or_unknown,non_sqlite_header,false,false,,0,not_checked_or_absent,false,,0,not_checked_or_absent,false,false,false
xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/message_fts.db,db_storage/message,327680,encrypted_or_sqlcipher_likely,non_sqlite_header,false,true,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/message_fts.db-wal,502672,sqlite_wal_header,true,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/message_fts.db-shm,32768,non_sqlite_header,true,false,false
xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/message_0.db,db_storage/message,552960,encrypted_or_sqlcipher_likely,non_sqlite_header,false,true,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/message_0.db-wal,292552,sqlite_wal_header,true,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/message_0.db-shm,32768,non_sqlite_header,true,false,false
xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/message_0.kvdb,db_storage/message,12288,wcdb_or_unknown,non_sqlite_header,false,true,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/message_0.kvdb-wal,20632,sqlite_wal_header,true,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/message_0.kvdb-shm,32768,non_sqlite_header,true,false,false
xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/biz_message_0.db-incremental.material,db_storage/message,4096,wcdb_or_unknown,non_sqlite_header,false,false,,0,not_checked_or_absent,false,,0,not_checked_or_absent,false,false,false
xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/biz_message_0.kvdb,db_storage/message,12288,wcdb_or_unknown,non_sqlite_header,false,true,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/biz_message_0.kvdb-wal,20632,sqlite_wal_header,true,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/biz_message_0.kvdb-shm,32768,non_sqlite_header,true,false,false
xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/message_resource.db,db_storage/message,98304,encrypted_or_sqlcipher_likely,non_sqlite_header,false,true,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/message_resource.db-wal,688072,sqlite_wal_header,true,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/message_resource.db-shm,32768,non_sqlite_header,true,false,false
xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/biz_message_0.db,db_storage/message,479232,encrypted_or_sqlcipher_likely,non_sqlite_header,false,true,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/biz_message_0.db-wal,86552,sqlite_wal_header,true,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/biz_message_0.db-shm,32768,non_sqlite_header,true,false,false
xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/message_0.db-first.material,db_storage/message,20480,wcdb_or_unknown,non_sqlite_header,false,false,,0,not_checked_or_absent,false,,0,not_checked_or_absent,false,false,false
xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/biz_message_0.db-first.material,db_storage/message,20480,wcdb_or_unknown,non_sqlite_header,false,false,,0,not_checked_or_absent,false,,0,not_checked_or_absent,false,false,false
xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/biz_message_0.db-last.material,db_storage/message,16384,wcdb_or_unknown,non_sqlite_header,false,false,,0,not_checked_or_absent,false,,0,not_checked_or_absent,false,false,false
xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/favorite/favorite.db,db_storage/favorite,909312,encrypted_or_sqlcipher_likely,non_sqlite_header,false,true,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/favorite/favorite.db-wal,2278392,sqlite_wal_header,true,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/favorite/favorite.db-shm,32768,non_sqlite_header,true,false,false
xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/favorite/favorite_fts.db,db_storage/favorite,155648,encrypted_or_sqlcipher_likely,non_sqlite_header,false,true,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/favorite/favorite_fts.db-wal,556232,sqlite_wal_header,true,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/favorite/favorite_fts.db-shm,32768,non_sqlite_header,true,false,false
xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/emoticon/emoticon.db,db_storage/emoticon,139264,encrypted_or_sqlcipher_likely,non_sqlite_header,false,true,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/emoticon/emoticon.db-wal,197792,sqlite_wal_header,true,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/emoticon/emoticon.db-shm,32768,non_sqlite_header,true,false,false
xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/bizchat/bizchat.db,db_storage/bizchat,28672,encrypted_or_sqlcipher_likely,non_sqlite_header,false,true,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/bizchat/bizchat.db-wal,41232,sqlite_wal_header,true,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/bizchat/bizchat.db-shm,32768,non_sqlite_header,true,false,false
xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/session/session.db-incremental.material,db_storage/session,4096,wcdb_or_unknown,non_sqlite_header,false,false,,0,not_checked_or_absent,false,,0,not_checked_or_absent,false,false,false
xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/session/session.db-first.material,db_storage/session,4096,wcdb_or_unknown,non_sqlite_header,false,false,,0,not_checked_or_absent,false,,0,not_checked_or_absent,false,false,false
xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/session/session.db-last.material,db_storage/session,4096,wcdb_or_unknown,non_sqlite_header,false,false,,0,not_checked_or_absent,false,,0,not_checked_or_absent,false,false,false
xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/session/session.db,db_storage/session,81920,encrypted_or_sqlcipher_likely,non_sqlite_header,false,true,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/session/session.db-wal,267832,sqlite_wal_header,true,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/session/session.db-shm,32768,non_sqlite_header,true,false,false
xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/hardlink/hardlink.db,db_storage/hardlink,94208,encrypted_or_sqlcipher_likely,non_sqlite_header,false,true,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/hardlink/hardlink.db-wal,786952,sqlite_wal_header,true,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/hardlink/hardlink.db-shm,32768,non_sqlite_header,true,false,false
xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/head_image/head_image.db,db_storage/head_image,86016,encrypted_or_sqlcipher_likely,non_sqlite_header,false,true,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/head_image/head_image.db-wal,185432,sqlite_wal_header,true,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/head_image/head_image.db-shm,32768,non_sqlite_header,true,false,false
xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/contact/contact_fts.db,db_storage/contact,176128,encrypted_or_sqlcipher_likely,non_sqlite_header,false,true,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/contact/contact_fts.db-wal,659232,sqlite_wal_header,true,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/contact/contact_fts.db-shm,32768,non_sqlite_header,true,false,false
xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/contact/contact.db,db_storage/contact,159744,encrypted_or_sqlcipher_likely,non_sqlite_header,false,true,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/contact/contact.db-wal,473832,sqlite_wal_header,true,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/contact/contact.db-shm,32768,non_sqlite_header,true,false,false
xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/contact/contact.db-first.material,db_storage/contact,4096,wcdb_or_unknown,non_sqlite_header,false,false,,0,not_checked_or_absent,false,,0,not_checked_or_absent,false,false,false
xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/contact/contact.db-incremental.material,db_storage/contact,4096,wcdb_or_unknown,non_sqlite_header,false,false,,0,not_checked_or_absent,false,,0,not_checked_or_absent,false,false,false
xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/MMKV/brandprivatemsg@hardcode,db_storage/MMKV,16384,sensitive_skip,not_read_sensitive_skip,true,false,,0,not_checked_or_absent,false,,0,not_checked_or_absent,false,false,false
xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/MMKV/brandprivatemsg@hardcode.crc,db_storage/MMKV,16384,sensitive_skip,not_read_sensitive_skip,true,false,,0,not_checked_or_absent,false,,0,not_checked_or_absent,false,false,false
xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/MMKV/f2641200tinfo.mmkv.crc,db_storage/MMKV,16384,sensitive_skip,not_read_sensitive_skip,true,false,,0,not_checked_or_absent,false,,0,not_checked_or_absent,false,false,false
xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/MMKV/f2641200tinfo.mmkv,db_storage/MMKV,16384,sensitive_skip,not_read_sensitive_skip,true,false,,0,not_checked_or_absent,false,,0,not_checked_or_absent,false,false,false
xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/sns/sns.db,db_storage/sns,139264,encrypted_or_sqlcipher_likely,non_sqlite_header,false,true,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/sns/sns.db-wal,197792,sqlite_wal_header,true,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/sns/sns.db-shm,32768,non_sqlite_header,true,false,false
xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/general/general.db,db_storage/general,180224,encrypted_or_sqlcipher_likely,non_sqlite_header,false,true,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/general/general.db-wal,288432,sqlite_wal_header,true,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/general/general.db-shm,32768,non_sqlite_header,true,false,false
xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/message_fts.db,db_storage/message,159744,encrypted_or_sqlcipher_likely,non_sqlite_header,false,true,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/message_fts.db-wal,309032,sqlite_wal_header,true,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/message_fts.db-shm,32768,non_sqlite_header,true,false,false
xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/message_0.db,db_storage/message,278528,encrypted_or_sqlcipher_likely,non_sqlite_header,false,true,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/message_0.db-wal,346112,sqlite_wal_header,true,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/message_0.db-shm,32768,non_sqlite_header,true,false,false
xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/biz_message_0.db-incremental.material,db_storage/message,4096,wcdb_or_unknown,non_sqlite_header,false,false,,0,not_checked_or_absent,false,,0,not_checked_or_absent,false,false,false
xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/message_resource.db,db_storage/message,114688,encrypted_or_sqlcipher_likely,non_sqlite_header,false,true,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/message_resource.db-wal,795192,sqlite_wal_header,true,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/message_resource.db-shm,32768,non_sqlite_header,true,false,false
xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/biz_message_0.db,db_storage/message,45056,encrypted_or_sqlcipher_likely,non_sqlite_header,false,true,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/biz_message_0.db-wal,61832,sqlite_wal_header,true,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/biz_message_0.db-shm,32768,non_sqlite_header,true,false,false
xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/biz_message_0.db-first.material,db_storage/message,4096,wcdb_or_unknown,non_sqlite_header,false,false,,0,not_checked_or_absent,false,,0,not_checked_or_absent,false,false,false
xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/favorite/favorite.db,db_storage/favorite,98304,encrypted_or_sqlcipher_likely,non_sqlite_header,false,true,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/favorite/favorite.db-wal,115392,sqlite_wal_header,true,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/favorite/favorite.db-shm,32768,non_sqlite_header,true,false,false
xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/favorite/favorite_fts.db,db_storage/favorite,32768,encrypted_or_sqlcipher_likely,non_sqlite_header,false,true,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/favorite/favorite_fts.db-wal,37112,sqlite_wal_header,true,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/favorite/favorite_fts.db-shm,32768,non_sqlite_header,true,false,false
xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/emoticon/emoticon.db,db_storage/emoticon,90112,encrypted_or_sqlcipher_likely,non_sqlite_header,false,true,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/emoticon/emoticon.db-wal,164832,sqlite_wal_header,true,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/emoticon/emoticon.db-shm,32768,non_sqlite_header,true,false,false
xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/bizchat/bizchat.db,db_storage/bizchat,28672,encrypted_or_sqlcipher_likely,non_sqlite_header,false,true,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/bizchat/bizchat.db-wal,41232,sqlite_wal_header,true,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/bizchat/bizchat.db-shm,32768,non_sqlite_header,true,false,false
xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/session/session.db-incremental.material,db_storage/session,4096,wcdb_or_unknown,non_sqlite_header,false,false,,0,not_checked_or_absent,false,,0,not_checked_or_absent,false,false,false
xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/session/session.db-first.material,db_storage/session,4096,wcdb_or_unknown,non_sqlite_header,false,false,,0,not_checked_or_absent,false,,0,not_checked_or_absent,false,false,false
xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/session/session.db-last.material,db_storage/session,4096,wcdb_or_unknown,non_sqlite_header,false,false,,0,not_checked_or_absent,false,,0,not_checked_or_absent,false,false,false
xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/session/session.db,db_storage/session,61440,encrypted_or_sqlcipher_likely,non_sqlite_header,false,true,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/session/session.db-wal,288432,sqlite_wal_header,true,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/session/session.db-shm,32768,non_sqlite_header,true,false,false
